Be7 and B8 fluxes unit: [1/(cm2 s)].

Be7-Flux	B8-Flux		Reduced Chi2
5.324E+09	4.859E+06	5.348
5.374E+09	4.859E+06	6.554
5.423E+09	4.859E+06	7.996
5.472E+09	4.859E+06	9.672
5.522E+09	4.859E+06	11.585
5.571E+09	4.859E+06	13.732
5.620E+09	4.859E+06	16.115
5.670E+09	4.859E+06	18.733
5.719E+09	4.859E+06	21.587
5.768E+09	4.859E+06	24.675
5.817E+09	4.859E+06	28.000
5.867E+09	4.859E+06	31.559
5.916E+09	4.859E+06	35.354
5.965E+09	4.859E+06	39.384
6.015E+09	4.859E+06	43.650
6.064E+09	4.859E+06	48.151
6.113E+09	4.859E+06	52.887
3.944E+09	4.914E+06	46.674
3.993E+09	4.914E+06	42.211
4.043E+09	4.914E+06	38.014
4.092E+09	4.914E+06	34.083
4.141E+09	4.914E+06	30.417
4.191E+09	4.914E+06	27.016
4.240E+09	4.914E+06	23.882
4.289E+09	4.914E+06	21.009
4.338E+09	4.914E+06	18.397
4.388E+09	4.914E+06	16.051
4.437E+09	4.914E+06	13.971
4.486E+09	4.914E+06	12.156
4.536E+09	4.914E+06	10.517
4.585E+09	4.914E+06	9.044
4.634E+09	4.914E+06	7.739
4.684E+09	4.914E+06	6.566
4.733E+09	4.914E+06	5.535
4.782E+09	4.914E+06	4.630
4.831E+09	4.914E+06	3.889
4.881E+09	4.914E+06	3.320
4.930E+09	4.914E+06	2.890
4.979E+09	4.914E+06	2.570
5.029E+09	4.914E+06	2.408
5.078E+09	4.914E+06	2.392
5.127E+09	4.914E+06	2.514
5.176E+09	4.914E+06	2.794
5.226E+09	4.914E+06	3.294
5.275E+09	4.914E+06	4.030
5.324E+09	4.914E+06	5.000
5.374E+09	4.914E+06	6.206
5.423E+09	4.914E+06	7.648
5.472E+09	4.914E+06	9.325
5.522E+09	4.914E+06	11.237
5.571E+09	4.914E+06	13.384
5.620E+09	4.914E+06	15.767
5.670E+09	4.914E+06	18.385
5.719E+09	4.914E+06	21.239
5.768E+09	4.914E+06	24.328
5.817E+09	4.914E+06	27.652
5.867E+09	4.914E+06	31.211
5.916E+09	4.914E+06	35.006
5.965E+09	4.914E+06	39.036
6.015E+09	4.914E+06	43.302
6.064E+09	4.914E+06	47.803
6.113E+09	4.914E+06	52.539
3.944E+09	4.969E+06	46.144
3.993E+09	4.969E+06	41.681
4.043E+09	4.969E+06	37.484
4.092E+09	4.969E+06	33.552
4.141E+09	4.969E+06	29.886
4.191E+09	4.969E+06	26.486
4.240E+09	4.969E+06	23.350
4.289E+09	4.969E+06	20.474
4.338E+09	4.969E+06	17.862
4.388E+09	4.969E+06	15.516
4.437E+09	4.969E+06	13.436
4.486E+09	4.969E+06	11.621
4.536E+09	4.969E+06	9.995
4.585E+09	4.969E+06	8.533
4.634E+09	4.969E+06	7.246
4.684E+09	4.969E+06	6.087
4.733E+09	4.969E+06	5.076
4.782E+09	4.969E+06	4.194
4.831E+09	4.969E+06	3.458
4.881E+09	4.969E+06	2.904
4.930E+09	4.969E+06	2.491
4.979E+09	4.969E+06	2.192
5.029E+09	4.969E+06	2.046
5.078E+09	4.969E+06	2.046
5.127E+09	4.969E+06	2.194
5.176E+09	4.969E+06	2.482
5.226E+09	4.969E+06	2.982
5.275E+09	4.969E+06	3.718
5.324E+09	4.969E+06	4.688
5.374E+09	4.969E+06	5.895
5.423E+09	4.969E+06	7.336
5.472E+09	4.969E+06	9.013
